tweet	date
Commissioner Officer of the Chinese Foreign Ministry in HKSAR on Sun expressed indignation over the remarks by US Senator Ted Cruz who told "blatant lies without conscience" and staged political shows in #HongKong, warning him to "stop running amok on China's land." https://t.co/RwOEfXZ2Z6 	2019-10-13
#HongKong special administrative region justice secretary on Sun said the HK govt has given due consideration to human rights in devising the anti-mask regulation, which will help reduce violence https://t.co/66XWTFKuFi 	2019-10-13
"I have never seen things getting to be like this." Mobs set up check points on roads to harrass motorists and interrogate taxi drivers on their political views and beat up those who gave "wrong" answers: Mr. Low, a taxi driver with over 30 years' experience in #HongKong. https://t.co/j17Tu4xiSV 	2019-10-13
Look what "freedom fighters" are doing in Hong Kong https://t.co/PM2IiXK3xv 	2019-10-11
Coffee &amp; Tea Talk: There’s a lot of talk about the NBA and China. Many are angry over Daryl Morey’s Hong Kong tweet and the NBA’s response. We explore why China has reacted so strongly...Grab your drink and join the conversation! https://t.co/RNCwL7coOb 	2019-10-11
No options can be ruled out to stop the violence and end the chaos, if we want #HongKong to have another chance: HK chief executive Carrie Lam https://t.co/CiRbOjHHhv 	2019-10-11
“If our speed of construction competes with their (rioters) speed of destruction, we’ll always lag behind”: #HongKong MTR Corporation PR director https://t.co/ajKgYZj6ZF 	2019-10-11
Apple removed https://t.co/m9BjdusGeC app from its App Store on Thursday after it sparked fury for protecting rioters in #HongKong or assisting them to ambush police https://t.co/5dU91caZFr 	2019-10-10
US gaming company Blizzard won thumbs-up from Chinese netizens after it punished an e-sports player who expressed support for the riots in #HongKong during a tournament interview. “A good example for the @NBA,” netizens added. https://t.co/DhKIwHODCi 	2019-10-09
VIDEO: #HongKong masked students break into classrooms to stir up trouble https://t.co/8cTlTndUSq 	2019-10-09
FIFA on Wed slapped a fine of $15K on the Hong Kong Football Association and issued a warning after fans booed the Chinese national anthem at a World Cup qualifying game against Iran on Sept 10, saying they transmitted a message that is not appropriate for a sports event. https://t.co/CtKb0pUdcO 	2019-10-09
#PeoplesDailyComments: Has @Apple considered the consequences of offering navigation for rioters in #HongKong? https://t.co/5UhInrzy5P https://t.co/CN2UgCLttY 	2019-10-08
60 years old #HongKong businessman designed and built a miniature Chinese bullet train system to celebrate the 70th anniversary of PRC. https://t.co/etSKXkvs5O 	2019-10-08
#HongKong Police said on Tue. 77 people have been arrested for violating anti-mask law from Oct. 4 to 7 https://t.co/4yWeJDCRvZ 	2019-10-08
.@NBA falls into hot water in China in the aftermath of Daryl Morey’s #HongKong tweets. How do fans in this multibillion-dollar market see the world’s most popular basketball league now? We hit the court to find out. https://t.co/OZcxy9WJY7 	2019-10-08
CCTV sports channel of China Media Group has suspended the broadcast of NBA games and voiced strong dissatisfaction and opposition to NBA commissioner Adam Silver’s remarks regarding #HongKong. https://t.co/coV289V0h8 	2019-10-08
Chief Executive of China's #HongKong SAR Carrie Lam on Tue urged foreign politicians to take an objective view of the current situation in HK and stressed that the essence of the recent so-called peaceful demonstrations is unprecedented violence. https://t.co/zRPGOGxdpj 	2019-10-08
#Opinion: Does the @NBA apply a double standard to China? Why else would they support Morey’s #HongKong comment as “freedom of expression” but ban the former owner of the Clippers? https://t.co/qIkRPbhl5w #PDOpinion https://t.co/huYq8t4X5b 	2019-10-08
"We apologize. We love China. We love playing there." @HoustonRockets star James Harden on Mon apologized over team manager's #HongKong tweet that sparked anger among Chinese fans, who appreciated Harden's good gesture but demanded apology from Daryl Morey https://t.co/OW2MPibLyE 	2019-10-07
There are certain topics that are third-rail issues in certain countries, societies and communities. Supporting a separatist movement in a Chinese territory is one of those issues: Joe Tsai, @BrooklynNets owner, said in open letter on Morey's #HongKong remarks https://t.co/5ESBN3M2cN 	2019-10-07
HK needs protection for the community, for the masked rioters not only hurt police, but anyone who disagree with them: Rita Fan, former president of #HongKong Legislative Council, on Anti-mask Law https://t.co/dVqlSTJL4z 	2019-10-06
Chinese Basketball Association, Rockets business sponsors/partners on Sun said to suspend cooperation with NBA team @HoustonRockets after its general manager Daryl Morey was seen voicing support for #HongKong rioters https://t.co/O531rrAoK5 	2019-10-06
#HongKong police warned violent protestors to stop illegal acts when masked protestors continue to vandalize public facilities on Sunday despite an anti-mask law coming into effect: HK police statement published on Facebook https://t.co/i6nY15Eo1u 	2019-10-06
Rockets GM @dmorey has angered Chinese fans with his support for Hong Kong’s radical protesters. Is OK to make Chinese money and attack China?! https://t.co/whnJH2qcJ4 https://t.co/pjzplgChCy 	2019-10-06
WATCH: Hong Kong rioters go on rampage after mask ban https://t.co/0GImUY5KOt 	2019-10-05
In Video: Violent demonstrations have been going on over 3 months in #HongKong, causing billions of HK dollars in damage. There have been atrocities in the street almost every weekend, and the city’s public infrastructure has been ruined seriously. https://t.co/tvBaJqEwwr 	2019-10-05
WATCH: Hong Kong is not in a state of emergency, but in rather extensive and serious public danger, Chief Executive of China's #HongKong, Carrie Lam said on Sat. https://t.co/BY39pBXSA3 	2019-10-04
Violent protestors set fire at rail station in Causeway Bay Friday night, rampaging after #HongKong government enacted an anti-mask law https://t.co/x9bDYA3Bdr 	2019-10-04
#HongKong government established an anti-mask law on Friday in the latest drive to end the prolonged violence https://t.co/0c16NaJ2g6 	2019-10-04
It’s very necessary to come up with the anti-mask law, which will help crack down on the criminal activities and help restore social order: Yang Guang, spokesperson of #HongKong and Macao Affairs Office of the State Council https://t.co/V6AXtb9PP3 	2019-10-04
#HongKong won't use emergency law to enforce foreign currency controls: Finance Secretary Paul Chan Mo-po https://t.co/QEgDYgxRI4 	2019-10-04
#BREAKING：#HongKong’s chief executive Carrie Lam announced the anti-mask law will be effective from Saturday in a bid to stop violence, after the Emergency Regulations Ordinance was invoked on Friday. https://t.co/eq89Owt1gv 	2019-10-04
The only objective is to shoot to stop a life-threatening attack, and this is in line with the guidelines and int’l standards, according to Hong Kong police. https://t.co/DUPeX3aN5k 	2019-10-04
#HongKong on Thursday announced the cancellation of a cycling mega event and a popular food festival amid escalating violence that has brought mayhem to its economy https://t.co/rCQEoT4kU7 	2019-10-03
#HongKong Police Commissioner said on Tue that they were forced to shoot to stop violence, which is legal and reasonable https://t.co/wpjIEaj99S 	2019-10-01
#HongKong Police respond to 18-year-old protester shot by police: officers' lives threatened by protesters' attacks https://t.co/kOGDAoo6xW 	2019-10-01
#HongKong issued a set of special stamps on Tuesday to commemorate the 70th anniversary of the founding of the People's Republic of China (PRC) #PRC70thAnniv https://t.co/0QD8KNmmex 	2019-10-01
A national flag raising ceremony was held at the Golden Bauhinia Square to celebrate the #PRC70thAnniv in #HongKong Special Administrative Region on Tuesday morning. https://t.co/TDpakofTV2 	2019-10-01
#HongKong police tell rioters: we have the confidence and ability to deal with any incident https://t.co/n1usG5bl2h 	2019-09-30
#HongKong police say 157 people have been arrested over the weekend, including 67 students https://t.co/9googqoUZW 	2019-09-30
#HongKong police warn citizens: hard-core rioters are planning terrorist activities on Oct. 1 https://t.co/PiygpNq6NY 	2019-09-30
#HongKong police respond to smashed taxi: all-out effort will be used to arrest criminals https://t.co/3ktlx6WMu3 	2019-09-30
#HongKong police reiterate: we will strictly enforce the law if rioters conduct any form of violence https://t.co/vF7BtTiNkC 	2019-09-30
Wrap-up video: #HongKong ’s biz hubs are turned into war zones https://t.co/7w7UHVtgyz 	2019-09-30
Toby Guu, a Chinese-Canadian man from Toronto, traveled to #HongKong hoping to record unruly conduct of HK police. Here is what he found: https://t.co/NmJuj9MacG 	2019-09-29
#HongKong protesters claim to be fighting for democracy and freedom, but what exactly have they brought to society? Do ordinary HK residents want the protests? https://t.co/dr3j7Gwxn6 	2019-09-29
“Tear off the posters and your family will go to hell.” Protesters put up posters and make threats in Admiralty, #HongKong, on Sat https://t.co/41yRSOVryF 	2019-09-29
Video: Radical protesters beat a man holding a Chinese national flag at Tamar Park, #HongKong, on Sat, as protesters gathered to mark the fifth anniversary of the illegal “Occupy Central” movement. https://t.co/Bawwoh09Q2 	2019-09-28
Despicable! Off-duty police officers were frequently ambushed and attacked in public. Hong Kong Commissioner of Police Lo Wai-chung said all efforts will be made to arrest these attackers. https://t.co/vySTjKH2lo 	2019-09-28
China's #HongKong Chief Executive Carrie Lam said Friday that she will continue reaching out to people with different backgrounds and political stances through different forms of dialogues to seek a way out for the city https://t.co/oePRdOxxHl 	2019-09-27
Post offices in #HongKong, Guangzhou, and #Macao on Thursday issued the “Guangdong-Hong Kong-Macao Greater Bay Area” special stamp collection. https://t.co/pbR4bXEjNC 	2019-09-27
Safeguard Hong Kong urged the SAR gov’t and @hkpoliceforce to protect the Chinese national flag, and expects over 10,000 Hong Kongers to join the national flag protection activity during the 70th anniversary celebration of the PRC. 	2019-09-27
“China does not accept any groundless criticism.” Chinese FM Wang Yi said Thurs that any comments on China’s Xinjiang Uygur Autonomous Region and Hong Kong SAR should be based on facts, in response to questions raised by Reuters at #UNGA https://t.co/2RHPLIEqKV 	2019-09-27
