tweet	date
"#Chinese Embassy in Australia condemns the groundless accusations by Australian govt on #HongKong, calling it a violation of intl law and basic norms and gross interference in China's internal affairs, reflecting Australia’s hypocrisy and double standards. https://t.co/hP8anpOb6l https://t.co/KgGtMTcixu "	7/9/20
"Publishers, network and service providers who fail to remove information that threatens national security should be held accountable, said Hong Kong’s security head, after national security law sparks legal battle with social media giants such as Facebook. https://t.co/Cisvhd9pzA https://t.co/hkoDMXU4sK "	7/9/20
"In a poll launched by the Hong Kong Research Association from July 2 to 5, 66% of 1097 HK local interviewees expressed their support for the #nationalsecuritylaw for HKSAR, a nine percent rise compared to the previous month. https://t.co/qMwMPNNxv1 "	7/9/20
"Chinese FM condemned #Australia's Thursday moves related to #Hongkong, saying they seriously violate intl law and basic norms of intl relations and interfere in #China's internal affairs, warning that all resulting consequences will be borne entirely by Australian side. https://t.co/vc7Cxnggkq "	7/9/20
"MOFCOM said it will support businesses from Hong Kong and Macao to take advantage of One Country, Two Systems to explore Chinese mainland market. They're encouraged to participate in Canton Fair and CIIE to establish distribution channels in mainland market. https://t.co/fL1kxchwz1 "	7/9/20
"#China's Embassy in #Australia deplores and opposes groundless accusations and measures by Australia on #HongKong, condemning it as a violation of intl law and basic norms and gross interference in China's internal affairs, exposing Australia's hypocrisy and double standards. https://t.co/w4WoOTTe3N "	7/9/20
"“What we will do is to keep moving forward, and let the world see how it works and where the law leads us to,” says #HongKong financial chief – a clear message to the world that the city’s future will be better when natl security loopholes are fixed.  https://t.co/DP4zLJJqij https://t.co/UxKivHKRtk "	7/8/20
"The #HongKong SAR government on Wednesday suggested to legislators that new civil servants who joined after July 1 should sign documents to confirm their support of the #BasicLaw, and pledge allegiance to the SAR. https://t.co/QyJlvnDGlo https://t.co/XNOKhMd0J2 "	7/8/20
US sanctions on #HongKong could backfire if it imposes restrictions on the world's third largest foreign exchange center for US dollars. The US' recent move to suspend exports of sensitive tech only has limited impact: HK financial chief https://t.co/7z6CLpVgOv https://t.co/fFzEP2UK28 	7/8/20
"#HongKong financial chief, in an exclusive interview with GT, expects signs of economic recovery in Q4 2020 as #NationalSecurityLaw for Hong Kong will bring back normalcy and end riots. https://t.co/DP4zLJJqij https://t.co/IHataexYzV "	7/8/20
Ant Financial denies seeking Hong Kong IPO. https://t.co/tUSBUTHHuA https://t.co/ilf4946r3S 	7/8/20
"#Alibaba's financial division #AntFinancial denies overseas reports that it will get listed on the Hong Kong stock market as soon as this year, targeting a valuation of more than $200 billion. "	7/8/20
#Russian President Vladimir #Putin said Wednesday that his country firmly supports #China's efforts to safeguard national security in the Hong Kong Special Administrative Region. https://t.co/WTJ4zSAGPr https://t.co/WkP44Lmo55 	7/8/20
"With the inauguration of central govt’s office for safeguarding natl security law in #HongKong, legal experts expect the implementation rules of Article 53 &amp; 55 under #NationalSecurityLaw for HK to be unveiled soon. https://t.co/x3OZBulBVP "	7/7/20
"Video: The Office for Safeguarding National Security of the Central People's Government in the Hong Kong Special Administrative Region is inaugurated in #HongKong, south China, July 8, 2020. https://t.co/HYNu6NQber "	7/7/20
"During the inauguration of the central govt office for safeguarding national security in #HongKong on Wed, office head Zheng Yanxiong and deputy heads Li Jiangzhou and Sun Qingye made their first public appearances since the new law was enacted. Photo: https://t.co/owBd4k4Ugg https://t.co/CSKXJuqw7e "	7/7/20
#Breaking: Central govt's Office for Safeguarding National Security in #HongKong is officially unveiled on Wed morning https://t.co/ICIPop2V4O 	7/7/20
"The #HongKong #NationalSecurityLaw covers a very narrow criminal scope. Can #US tech companies just sell out people, especially non-Americans, who use these social media platforms whenever they want?: Editor-in-Chief Hu Xijin #HuSays https://t.co/y2IqtXeLdd "	7/7/20
"Some Hong Kong residents marched outside the building of Apple Daily, a newspaper founded by anti-government figure @JimmyLaiApple, to protest against the tabloid that helped fueled the unrest in HK. https://t.co/BvbwjRMa81 "	7/7/20
"Groups of #HongKong residents marched outside US Consulate General in Hong Kong and Macao Tuesday, calling on the US to stop interfering in HK affairs while requesting a public apology. Residents condemned US govt, holding up Chinese national flags and anti-US banners. https://t.co/Tz1XmXHfeq "	7/7/20
"Chief Executive of Byte Dance's China business Kelly Zhang Nan said #TikTok's Chinese version (Douyin) will continue to serve its customers and users in the Hong Kong market, after reports claimed that TikTok could exit the region's market within days: https://t.co/ynY3mVNGdW https://t.co/8VHYc8ozS5 "	7/7/20
Experts applauded the efficiency of the central government and the #HongKong government as the implementing rules of Article 43 under the #NationalSecurityLaw for #HK will take effect on Tuesday. https://t.co/fb3wuLTSYz https://t.co/ffJOAGCeNa 	7/6/20
"Reports claiming #China will send up to 300 armed police officers to #HK as “observers” are aimed at smearing China, inciting panic among Hong Kong residents and stirring up white terror, former police association head said.  https://t.co/gAssVsdpRI https://t.co/lInAGori9w "	7/6/20
"UK has no power and right to comment or act on #HongKong, and what it really cares about is neither “democracy” nor “human rights,” but how it retains inappropriate influence in its former colony: experts https://t.co/3soXdjNJlS https://t.co/wf6jz1shke "	7/6/20
"Editorial: Almost all doubts about the national security law for Hong Kong result from the politicization of Hong Kong laws, and are driven by values. Hong Kong society should not over-interpret it out of political reasons or personal values. https://t.co/mZNOda4QV3 https://t.co/cXH6uAE71v "	7/6/20
"The Commissioner's office of Chinese FM in #HongKong slammed remarks made by #US Consul General in #HongKong and Macao Hanscom Smith, claiming he ignored facts and confused right and wrong. https://t.co/kX7pPcKeMp "	7/6/20
"#HKSAR govt spokesperson on Monday firmly rejected recent public remarks made by the Consul General of the #US to Hong Kong and Macao on the #NationalSecurityLaw for #HongKong, and said,""National security is a matter within the purview of the Central Authorities. https://t.co/60cmENmcCP "	7/6/20
"#Chinese ambassador to the #UK Liu Xiaoming said that ""the city [Hong Kong] was defenseless facing anti-China forces"" when discussing the reason for implementing the national security law for HKSAR. https://t.co/Hife35t7RG "	7/6/20
"#HongKong's committee for safeguarding #nationalsecurity held its first meeting on Mon, with the central govt's national security advisor and head of the central govt's liaison office in #HongKong, Luo Huining, in attendance: HK media reports https://t.co/CXJvShYXVs "	7/6/20
China issues travel alert to #Canada as ties sink over Ottawa's move on #HongKong  https://t.co/p9PF1VM7rN https://t.co/xF7RzrTw0m 	7/6/20
"The PLA #HongKong Garrison recently conducted intensive drills in harsh weather conditions, featuring the use of weapons including rifles and grenades. https://t.co/PbQXbBVlqK "	7/5/20
"“Delivery to Chinese mainland” is ""political rhetoric"" taught by some Taiwan secessionists to the #HongKong opposition and definitely not the same thing as the provisions in the #NationalSecurityLaw for HK: expert https://t.co/xY8yDWJDr5 https://t.co/fOco6W6MqB "	7/5/20
"#HongKong cash incentives update: HK$40 billion ($5.16 billion) to arrive in the hands of HK residents this week, said Hong Kong Finance Secretary Paul Chan Mo-po on Sunday. https://t.co/omZQwQFsJf https://t.co/OtPqrvq91m "	7/5/20
There will be a “run-in” process that will see the #NationalSecurityLaw fit in with the common land basic laws of #HongKong. More detailed articles need to be added to the NSL in the future: Regina Ip Lau Suk-yee HKSAR Executive Council member. https://t.co/SrshBGM2sB https://t.co/aAN3qMlOTj 	7/5/20
#HongKong reported 10 new #COVID19 cases on Sunday: eight of them imported. No new domestic cases had been reported in the city since June 13. https://t.co/yo5UjsskPX 	7/5/20
National security law to help effectively restore stability in Hong Kong: former justice secretary https://t.co/0Snqh2IBPD https://t.co/Vn8MxLcORF 	7/5/20
"Hong Kong cash payout scheme update: HK$40 billion ($5.16 billion) to arrive in the hands of Hong Kong residents this week, said Hong Kong Finance Secretary Paul Chan Mo-po on Sunday. https://t.co/NpHCD24Hnq "	7/5/20
"Britain has never truly accepted that #HongKong is a part of China, and has not been allowed to in any case by the US. Hongkongers are merely pawns in the US game against China, with Britain playing the role of catspaw: George Galloway https://t.co/GiHETkRVJf https://t.co/IUUb380k3Y "	7/5/20
"China's Ministry of Public Security vows to guarantee implementation of #NationalSecurityLaw for #HK, fully support the central govt office for safeguarding national security in #HongKong and guide @hkpoliceforce in ending riots and chaos in the city: official statement https://t.co/vXw2RuSGRi "	7/4/20
"The Chinese mainland has full capacity to support #HongKong police force's needs, and the political gesture by #Canada of banning exports of #military items to Hong Kong will not have a meaningful effect: experts https://t.co/YxA001MR80 "	7/4/20
"The #NationalSecurityLaw for #HK will better guarantee, not change the SAR's capitalist system and lifestyle for 50 years from 1997. It will bring order back to HK, benefiting 7m Hongkongers and 80,000 US citizens living in HK: Chinese Ambassador to US @AmbCuiTiankai https://t.co/6MagZx4QAF "	7/4/20
"More #HongKong students are choosing to study in the mainland. A @CUHKofficial graduate, who has got an offer from Peking University this year, said he decided to leave for the mainland after violent riots took place in Hong Kong last year. https://t.co/QX3BlnArGv https://t.co/t7t3Ix2bdX "	7/3/20
"Judges of foreign nationalities will not be excluded on national security related cases, the Chief Justice of #HongKong Court of Final Appeal said, triggering discussion. https://t.co/xJeixGrjsK https://t.co/0ZWsdfaQCO "	7/3/20
"A man who hit 3 police officers was on Fri charged of instigating secessionist and terrorist activities, the first case involving a violation of the #nationalsecuritylaw for #HongKong. https://t.co/rAYZWVc48b https://t.co/cvBiIiUyiJ "	7/3/20
